X,Y,id,osm_id,z_order,natural,name,name:en,type,ele,water,wetland,wood
-105.260979701849664,40.007004938704682,8647081,4753715300,0,tree,,,,,,,
-105.260687005790842,40.007234770489703,8647082,4753715314,0,tree,,,,,,,
-105.261031921106422,40.007035448832227,8647083,4753715299,0,tree,,,,,,,
-105.260873167860325,40.007141899002534,8647084,4753715303,0,tree,,,,,,,
-105.261177933859713,40.006976440233899,8647085,4753715301,0,tree,,,,,,,
-105.260411324995459,40.006457348970343,8647086,4753715320,0,tree,,,,,,,
-105.26082572628836,40.00646204283612,8647089,4753715821,0,tree,,,,,,,
-105.261236355724833,40.006598332581746,8647091,4753715825,0,tree,,,,,,,
-105.261197044598944,40.006645522696601,8647092,4753715827,0,tree,,,,,,,
-105.260882052677687,40.006721043644205,8647093,4753715832,0,tree,,,,,,,
-105.261218669909141,40.006739986745373,8647096,4753715828,0,tree,,,,,,,
-105.25986105305212,40.007817061303172,8647100,4753716043,0,tree,,,,,,,
-105.260121814059843,40.006462126655151,8647103,4753715836,0,tree,,,,,,,
-105.259819059717216,40.006327094195029,8647105,4753715838,0,tree,,,,,,,
-105.259881001981668,40.007974557263793,8647106,4753716042,0,tree,,,,,,,
-105.260040174322938,40.006460366455485,8647107,4753715837,0,tree,,,,,,,
-105.259843367236428,40.007549175677724,8647111,4753716046,0,tree,,,,,,,
-105.259766337546267,40.007234770489703,8647113,4753716053,0,tree,,,,,,,
-105.259512868794289,40.007206942571173,8647114,4753716054,0,tree,,,,,,,
-105.259651505472789,40.00728548100389,8647115,4753716051,0,tree,,,,,,,
-105.259504403072086,40.007271231768499,8647118,4753716055,0,tree,,,,,,,
-105.259213215755835,40.006992282030893,8647119,4753716057,0,tree,,,,,,,
-105.259237104179888,40.007022373063279,8647120,4753716060,0,tree,,,,,,,
-105.259306422519131,40.006875438300654,8647122,4753716064,0,tree,,,,,,,
-105.259252526881724,40.006940398050233,8647128,4753716062,0,tree,,,,,,,
-105.259082541885363,40.007829634157929,8647134,4753724699,0,tree,,,,,,,
-105.259060329841958,40.00778219258595,8647136,4753724703,0,tree,,,,,,,
-105.259202822195903,40.007898030487809,8647137,4753724704,0,tree,,,,,,,
-105.259096623482691,40.007802560610685,8647138,4753724702,0,tree,,,,,,,
-105.261894754219114,40.006632446927654,8647139,4753725459,0,tree,,,,,,,
-105.261861226606413,40.006633955670225,8647140,4753725460,0,tree,,,,,,,
-105.261790064248473,40.006658849922644,8647141,4753725463,0,tree,,,,,,,
-105.261933310973703,40.006632446927654,8647143,4753725458,0,tree,,,,,,,
-105.261830716478869,40.006657341180073,8647144,4753725461,0,tree,,,,,,,
-105.261828621003076,40.006633285117971,8647145,4753725462,0,tree,,,,,,,
-105.26200950247356,40.006740657297627,8647146,4753725465,0,tree,,,,,,,
-105.262033977630821,40.00668843804084,8647148,4753725468,0,tree,,,,,,,
-105.262460867959447,40.00629683552458,8647159,4753725481,0,tree,,,,,,,
-105.263131671670422,40.006053927970612,8647163,4753725486,0,tree,,,,,,,
-105.262183343145381,40.006347462219736,8647164,4753725477,0,tree,,,,,,,
-105.263125552881107,40.006002630723202,8647167,4753725484,0,tree,,,,,,,
-105.263050367209644,40.005888972116168,8647169,4753725488,0,tree,,,,,,,
-105.262933439660372,40.005744971019624,8647170,4753725491,0,tree,,,,,,,
-105.26297710937591,40.005678753984569,8647171,4753725493,0,tree,,,,,,,
-105.263006613675074,40.005732481983898,8647175,4753725494,0,tree,,,,,,,
-105.263066376644701,40.005819067043689,8647176,4753725495,0,tree,,,,,,,
-105.262994459915475,40.005772128385928,8647177,4753725490,0,tree,,,,,,,
-105.262997561219649,40.005821916890767,8647178,4753725489,0,tree,,,,,,,
-105.26309101944004,40.006145039258115,8647180,4753725498,0,tree,,,,,,,
-105.263632741842144,40.006288369802377,8647183,4753725506,0,tree,,,,,,,
-105.263206857341899,40.006194995401017,8647185,4753725503,0,tree,,,,,,,
-105.263543474573339,40.006288118345282,8647211,4753728643,0,tree,,,,,,,
-105.263539954174007,40.00642784467118,8647215,4753728646,0,tree,,,,,,,
-105.263620420444468,40.006363471654822,8647218,4753728644,0,tree,,,,,,,
-105.263778838414453,40.006892034468933,8647219,4753728654,0,tree,,,,,,,
-105.263608937237123,40.00642784467118,8647224,4753728647,0,tree,,,,,,,
-105.263441634449777,40.008825320435903,10363201,5022518761,0,tree,,,,,,,
-105.26318414238429,40.008348641602424,10363206,5022518766,0,tree,,,,,,,
-105.263412130150613,40.008342522813109,10363207,5022518767,0,tree,,,,,,,
-105.262666559863334,40.009168475551832,10363210,5022518757,0,tree,,,,,,,
-105.261913948777377,40.00733585624198,3524744,2703448391,0,tree,,,,,,,
-105.265985961158108,40.008621640188778,10616506,5159858210,0,tree,,,,,,,
-105.262937462973895,40.008699927164429,10363215,5022518770,0,tree,,,,,,,
-105.267030681569651,40.005646735114453,8646388,4753670334,0,tree,,,,,,,
-105.268550739710165,40.005668444243668,8646393,4753670343,0,tree,,,,,,,
-105.268927673895874,40.005661654902099,8646397,4753670346,0,tree,,,,,,,
-105.268745451320882,40.00566022997856,8646398,4753670345,0,tree,,,,,,,
-105.269092210655174,40.005661654902099,8646399,4753670348,0,tree,,,,,,,
-105.270946371456191,40.005693757591246,8646416,4753672625,0,tree,,,,,,,
-105.270668427546951,40.005211630520705,8646423,4753672636,0,tree,,,,,,,
-105.270234161143534,40.005179444012526,8646430,4753672641,0,tree,,,,,,,
-105.269246437673573,40.004549963084202,8646438,4753672654,0,tree,,,,,,,
-105.269412231718334,40.004865541738667,8646439,4753672653,0,tree,,,,,,,
-105.268899762158313,40.00440411796896,8646453,4753672660,0,tree,,,,,,,
-105.268677809362273,40.004262882900491,8646455,4753672665,0,tree,,,,,,,
-105.267641135577776,40.004252154064432,8646470,4753672680,0,tree,,,,,,,
-105.267805756156108,40.004158276748882,8646471,4753672677,0,tree,,,,,,,
-105.267706514422528,40.004236982819691,8646473,4753672679,0,tree,,,,,,,
-105.267185830597398,40.003655697834603,8646476,4753681010,0,tree,,,,,,,
-105.267317761753347,40.003691320923082,8646478,4753681012,0,tree,,,,,,,
-105.26665466939329,40.003647567388526,8646486,4753681019,0,tree,,,,,,,
-105.267013666306212,40.003394098636562,8646498,4753683154,0,tree,,,,,,,
-105.265469719741645,40.003667264860979,8646509,4753683190,0,tree,,,,,,,
-105.266190228138441,40.003140965160725,8646516,4753683162,0,tree,,,,,,,
-105.264738901603948,40.003623678964487,8646518,4753683198,0,tree,,,,,,,
-105.264666733417627,40.003699199912091,8646523,4753683239,0,tree,,,,,,,
-105.263166624206661,40.003611944300047,8646538,4753683263,0,tree,,,,,,,
-105.262973505157547,40.004098597598301,8646552,4753683284,0,tree,,,,,,,
-105.262999908152537,40.004172525984274,8646553,4753683285,0,tree,,,,,,,
-105.262818020853672,40.004283083287135,8646561,4753683296,0,tree,,,,,,,
-105.262628925118079,40.004227092173949,8646568,4753683300,0,tree,,,,,,,
-105.262898319486069,40.004203622845068,8646570,4753683286,0,tree,,,,,,,
-105.262589362535095,40.004399088827057,8646581,4753683309,0,tree,,,,,,,
-105.262421640652605,40.004311078843756,8646584,4753683308,0,tree,,,,,,,
-105.263547749343957,40.004314263966961,8646587,4753683319,0,tree,,,,,,,
-105.262982641432004,40.004501850959969,8646595,4753688923,0,tree,,,,,,,
-105.26279153403965,40.004641996381025,8646600,4753688926,0,tree,,,,,,,
-105.26788043891338,40.006389120278527,8646608,4753689180,0,tree,,,,,,,
-105.269066478212437,40.006698663962709,8646628,4753689206,0,tree,,,,,,,
-105.269204109062542,40.006704028380739,8646630,4753689208,0,tree,,,,,,,
-105.269427151505994,40.007811948342237,8646645,4753689215,0,tree,,,,,,,
-105.273795715620992,40.00794899245912,8646653,4753689850,0,tree,,,,,,,
-105.274027726700837,40.00801152145678,8646658,4753689849,0,tree,,,,,,,
-105.273814407265064,40.007110634503704,8646667,4753689868,0,tree,,,,,,,
-105.273728660395605,40.007091188488346,8646668,4753689869,0,tree,,,,,,,
-105.273404783656986,40.007778336910491,8646679,4753689880,0,tree,,,,,,,
-105.273457002913759,40.007534926442332,8646680,4753689878,0,tree,,,,,,,
-105.273778281262395,40.007779426557903,8646692,4753689884,0,tree,,,,,,,
-105.273089037364429,40.007748748792295,8646695,4753689890,0,tree,,,,,,,
-105.270467513327887,40.008199276087879,8646707,4753691034,0,tree,,,,,,,
-105.268983581190042,40.007918482331547,8646709,4753691021,0,tree,,,,,,,
-105.270814105024115,40.008179075701236,8646717,4753691045,0,tree,,,,,,,
-105.270843609323279,40.008078660501212,8646720,4753691041,0,tree,,,,,,,
-105.270962548529312,40.008125347701878,8646721,4753691043,0,tree,,,,,,,
-105.270597432827074,40.009299736155526,8646739,4753692355,0,tree,,,,,,,
-105.270311861385949,40.009269980399267,8646742,4753692359,0,tree,,,,,,,
-105.269342242826838,40.0096387841389,8646776,4753692390,0,tree,,,,,,,
-105.268387376417309,40.009257659001605,8646780,4753692409,0,tree,,,,,,,
-105.268449067224665,40.009276183007614,8646781,4753692408,0,tree,,,,,,,
-105.26902037774498,40.009375760017321,8646782,4753692401,0,tree,,,,,,,
-105.268966733564667,40.009269980399267,8646784,4753692404,0,tree,,,,,,,
-105.268041371454316,40.00856112284788,8646800,4753693229,0,tree,,,,,,,
-105.268037348140794,40.008509825600441,8646801,4753693228,0,tree,,,,,,,
-105.267573325981104,40.008543772308315,8646802,4753693221,0,tree,,,,,,,
-105.267322539438155,40.008182177005409,8646808,4753693236,0,tree,,,,,,,
-105.2669531489653,40.008122246397704,8646819,4753696741,0,tree,,,,,,,
-105.267465031792099,40.010359292535696,8646826,4753698147,0,tree,,,,,,,
-105.267463355411465,40.010443363024507,8646830,4753698148,0,tree,,,,,,,
-105.264518038455321,40.008026944158615,8646925,4753706431,0,tree,,,,,,,
-105.265953104097662,40.007792418507819,8646940,4753706441,0,tree,,,,,,,
-105.264162310484636,40.008039181737246,8646954,4753706445,0,tree,,,,,,,
-105.26387212899678,40.009135618491399,8646973,4753706474,0,tree,,,,,,,
-105.263121864843711,40.008104141486854,8646979,4753710163,0,tree,,,,,,,
-105.261476161974628,40.007759980542545,8646995,4753710189,0,tree,,,,,,,
-105.261219508099458,40.007568789331174,8646998,4753710192,0,tree,,,,,,,
-105.263097054410323,40.007506427971549,8647005,4753710180,0,tree,,,,,,,
-105.261585881087171,40.007134355289679,8647023,4753710214,0,tree,,,,,,,
-105.260465807366089,40.007298556772838,8647069,4753715306,0,tree,,,,,,,
-105.260230527344007,40.007236195413242,8647073,4753715310,0,tree,,,,,,,
-105.259847977283172,40.0076966971736,8647104,4753716044,0,tree,,,,,,,
-105.259846468540601,40.007483629194923,8647108,4753716047,0,tree,,,,,,,
-105.259712358089828,40.007483629194923,8647110,4753716049,0,tree,,,,,,,
-105.259857951747946,40.007417663616934,8647112,4753716048,0,tree,,,,,,,
-105.259174742820278,40.007017092464281,8647126,4753716058,0,tree,,,,,,,
-105.259162169965506,40.007908926961932,8647133,4753724700,0,tree,,,,,,,
-105.262033977630821,40.006716517416493,8647147,4753725466,0,tree,,,,,,,
-105.262663123283033,40.006353748647143,8647160,4753725479,0,tree,,,,,,,
-105.263081883165569,40.006039259640062,8647168,4753725485,0,tree,,,,,,,
-105.263100155714497,40.006235396174333,8647184,4753725500,0,tree,,,,,,,
-105.263850252229489,40.006109248531544,8647191,4753725510,0,tree,,,,,,,
-105.263958965513652,40.0056117825782,8647193,4753725516,0,tree,,,,,,,
-105.264384933832929,40.006124168319218,8647209,4753728640,0,tree,,,,,,,
-105.264149569991815,40.006365483311583,8647210,4753728635,0,tree,,,,,,,
-105.264427346262991,40.006049653199995,8647214,4753728641,0,tree,,,,,,,
-105.263528470966662,40.006368836072852,8647216,4753728645,0,tree,,,,,,,
-105.264238921079652,40.006667064187752,8647217,4753728649,0,tree,,,,,,,
-105.264288458127396,40.006593890173065,8647222,4753728650,0,tree,,,,,,,
-105.263951337981766,40.007100743857961,8647230,4753728657,0,tree,,,,,,,
-105.26439180699353,40.007456555647678,8647240,4753728700,0,tree,,,,,,,
-105.264383760366485,40.007582870928502,8647248,4753728702,0,tree,,,,,,,
-105.264614346522791,40.007002927047921,8647256,4753730813,0,tree,,,,,,,
-105.265146848831407,40.006744429154054,8647260,4753730808,0,tree,,,,,,,
-105.265142825517884,40.006833947879926,8647264,4753730809,0,tree,,,,,,,
-105.265272912655135,40.006703274009453,8647271,4753731722,0,tree,,,,,,,
-105.26513771255695,40.006423737538626,8647280,4753731732,0,tree,,,,,,,
-105.265110303733564,40.006355927941968,8647281,4753731731,0,tree,,,,,,,
-105.265472150493565,40.006320975405714,8647285,4753731738,0,tree,,,,,,,
-105.265797200698643,40.007056655047251,8647298,4753732902,0,tree,,,,,,,
-105.265611457724305,40.007117423845273,8647309,4753732909,0,tree,,,,,,,
-105.267212568868516,40.006920868215843,8647415,4753747261,0,tree,,,,,,,
-105.26728976619674,40.007211217341791,8647420,4753747265,0,tree,,,,,,,
-105.26749713448126,40.007207361666332,8647422,4753747266,0,tree,,,,,,,
-105.270499783655097,40.00699555097313,8647452,4753747315,0,tree,,,,,,,
-105.263176179576277,40.008574617711986,10363205,5022518765,0,tree,,,,,,,
-105.263031340289444,40.008541844470585,10363209,5022518769,0,tree,,,,,,,
-105.262945425781908,40.009164284600246,10363216,5022518756,0,tree,,,,,,,
-105.27244958197133,40.007767859531526,3524765,2703452151,0,tree,,,,,,,
-105.271677441050983,40.007444988621302,3524749,2703452114,0,tree,,,,,,,
-105.271458002825895,40.00721314517952,3524750,2703452107,0,tree,,,,,,,
-105.271462277596513,40.007457729114122,3524759,2703452116,0,tree,,,,,,,
-105.272614202549661,40.00706637805493,3524770,2703452162,0,tree,,,,,,,
-105.272931122308648,40.007485557032652,3524775,2703452157,0,tree,,,,,,,
-105.26363005963313,40.003428296801502,8646537,4753683266,0,tree,,,,,,,
-105.269924282183212,40.009574075846388,8646771,4753692388,0,tree,,,,,,,
-105.267087846149295,40.008364986313609,8646806,4753693226,0,tree,,,,,,,
-105.26068884980954,40.007297886220584,8647078,4753715305,0,tree,,,,,,,
-105.260896637189205,40.006457935703565,8647088,4753715822,0,tree,,,,,,,
-105.263436353850778,40.009127320407259,10363200,5022518753,0,tree,,,,,,,
-105.263460409912895,40.008562380133355,10363204,5022518764,0,tree,,,,,,,
-105.263439036059793,40.008465736789759,10363208,5022518768,0,tree,,,,,,,
-105.26374472406853,40.008837641833566,10363211,5022518759,0,tree,,,,,,,
-105.263353121552271,40.009180796949494,10363212,5022518754,0,tree,,,,,,,
-105.263626706871861,40.008849963231228,10363213,5022518760,0,tree,,,,,,,
-105.263691163707264,40.008728760911339,10363214,5022518758,0,tree,,,,,,,
-105.263122535395965,40.009164284600246,10363217,5022518755,0,tree,,,,,,,
-105.261958037588073,40.007380531785884,3524740,2703448387,0,tree,,,,,,,
-105.261871201071187,40.007381621433296,3524741,2703448389,0,tree,,,,,,,
-105.261957367035819,40.007336442975202,3524745,2703448390,0,tree,,,,,,,
-105.271763523196569,40.007502488477058,3524753,2703452119,0,tree,,,cypress,,,,
-105.272498364647802,40.007391428260007,3524757,2703452131,0,tree,,,,,,,
-105.272168872034044,40.007618158740854,3524771,2703452148,0,tree,,,,,,,
-105.272657536989058,40.007502656115122,3524774,2703452160,0,tree,,,,,,,
-105.271015941252529,40.009149783907759,8646750,4753692373,0,tree,,,,,,,
-105.267633340407826,40.007214318645964,8647417,4753747267,0,tree,,,,,,,
-105.263465858149956,40.009001927135756,10363202,5022518762,0,tree,,,,,,,
